SDN,,mgL_1,mgL_2,mgL_3,mgL_4,mgL_5,mgL_6,mgL_7,mgL_8,mgL_9,mgL_10,mgL_11,mgL_12,TC_1,TC_2,TC_3,TC_4,TC_5,TC_6,TC_7,TC_8,TC_9,TC_10,TC_11,TC_12,QF_DO_1,QF_DO_2,QF_DO_3,QF_DO_4,QF_DO_5,QF_DO_6,QF_DO_7,QF_DO_8,QF_DO_9,QF_DO_10,QF_DO_11,QF_DO_12,,QF_TC_1,QF_TC_2,QF_TC_3,QF_TC_4,QF_TC_5,QF_TC_6,QF_TC_7,QF_TC_8,QF_TC_9,QF_TC_10,QF_TC_11,QF_TC_12,,QF_DO2_1,QF_DO2_2,QF_DO2_3,QF_DO2_4,QF_DO2_5,QF_DO2_6,QF_DO2_7,QF_DO2_8,QF_DO2_9,QF_DO2_10,QF_DO2_11,QF_DO2_12
738198.8125,2/11/21 19:30,8.149352031,5.949005613,10.84842477,NaN,7.070378519,7.801126257,7.577697271,6.452755982,7.474527532,,,7.958694854,16.2,12.6,15.8,,19.4,9.8,19.2,11.9,19.5,,,9.9,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738198.8333,2/11/21 19:59,8.082019859,5.920739376,10.75752675,NaN,7.081866839,7.819109828,7.578105324,6.290946905,7.355330585,,,7.961918957,15.8,12.5,15.7,,19.4,9.7,19.3,11.7,19.7,,,9.8,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738198.8542,2/11/21 20:30,8.063242755,5.887079854,10.85547511,NaN,7.102343924,7.675355137,7.501979776,6.202442995,7.463488399,,,7.701776828,16,12.5,15.7,,19.3,9.8,19.3,11.8,19.5,,,10,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738198.875,2/11/21 21:00,8.131309095,5.711185136,10.52793776,NaN,7.089249646,7.591049684,7.537641092,6.019632105,7.454911978,,,7.762366412,16,12.5,15.7,,19.2,9.9,19.1,11.8,19.4,,,10.1,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738198.8958,2/11/21 21:29,8.139653295,5.588852033,10.74992524,NaN,7.045771043,7.636684521,7.484254062,6.027435126,7.446649543,,,7.80083513,15.8,12.6,15.8,,19.5,9.9,19.6,11.9,19.8,,,9.9,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738198.9167,2/11/21 22:00,8.055872191,5.798523254,10.73121408,NaN,7.075804552,7.664781114,7.512825409,6.308517199,7.447044623,,,7.808102011,15.9,12.5,15.8,,19.4,9.8,19.4,11.7,19.6,,,10,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738198.9375,2/11/21 22:30,8.068734552,5.75846875,10.81844964,NaN,7.093877354,7.65872157,7.443217282,6.000741859,7.526223353,,,7.690874269,15.8,12.5,15.6,,19,9.7,18.9,11.7,19.3,,,9.9,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738198.9583,2/11/21 22:59,8.082004593,5.754604392,10.73593306,NaN,7.062432556,7.875679669,7.404618567,6.281373221,7.473221674,,,7.847092142,15.7,12.1,15.3,,19.1,9.7,19,11.4,19.5,,,9.9,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738198.9792,2/11/21 23:30,7.992474137,5.92260565,10.54633525,NaN,7.091258715,7.825384758,7.568243166,6.391213482,7.460377176,,,7.77802641,15.8,12.2,15.5,,19.2,9.7,19.3,11.5,19.5,,,10,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738199,2/12/21 0:00,8.193033046,5.831945622,10.60753345,NaN,7.071074751,7.737547428,7.563131425,6.096376479,7.450472641,,,7.735759569,16,12.5,15.5,,19.2,9.5,19.1,11.7,19.5,,,9.8,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738199.0208,2/12/21 0:29,8.246823476,5.761559825,10.92355477,NaN,7.140610049,7.862488442,7.521324503,6.196285517,7.434593992,,,7.77540566,15.8,12.3,15.5,,19.2,9.5,19.3,12,19.6,,,9.8,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738199.0417,2/12/21 1:00,8.241373806,5.858064019,10.70081643,NaN,7.048568289,7.780201789,7.507921247,6.190031285,7.446816694,,,7.637272131,15.6,12.3,15.5,,19.5,9.7,19.4,11.6,19.6,,,9.9,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738199.0625,2/12/21 1:30,8.058307799,5.838708602,10.60183701,NaN,7.062866642,7.70599469,7.466287243,6.248552799,7.431833846,,,7.873214828,15.6,12.5,15.5,,19.3,9.8,19.2,11.6,19.5,,,9.7,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738199.0833,2/12/21 1:59,8.203154158,5.851526815,10.48616087,NaN,7.080524548,7.740695845,7.565334324,6.296116633,7.442172596,,,7.909344247,15.9,12.4,15.5,,19.2,9.8,19.2,11.6,19.4,,,9.9,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738199.1042,2/12/21 2:30,8.110859917,6.104157603,10.49704424,NaN,7.11191802,7.766434608,7.520941272,6.235319248,7.525764961,,,7.924931527,16.1,12.5,15.7,,19.1,9.6,19,11.8,19.4,,,9.8,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738199.125,2/12/21 3:00,8.205018957,6.208431793,10.63160941,NaN,7.118212076,7.865687553,7.543925321,6.408977562,7.454781793,,,7.977905564,15.7,12.5,15.4,,19,9.8,18.9,11.8,19.3,,,9.8,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738199.1458,2/12/21 3:29,8.121976785,5.825082542,10.65845072,NaN,7.084752772,7.789193252,7.462291494,6.251310968,7.486287383,,,7.812072666,15.7,12.4,15.4,,19.1,9.7,19.1,11.6,19.5,,,9.8,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738199.1667,2/12/21 4:00,8.168871786,6.086263786,10.61778703,NaN,7.079625865,7.915655227,7.555895773,6.275784511,7.389335804,,,7.880447656,15.8,12.4,15.5,,19.3,9.7,19.3,11.6,19.6,,,9.9,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738199.1875,2/12/21 4:30,8.147941306,5.930357202,10.54700827,NaN,7.109878475,7.892438705,7.530505685,6.446624334,7.456573777,,,7.953289216,15.8,12.2,15.6,,19.2,9.8,19.2,11.6,19.5,,,10,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738199.2083,2/12/21 4:59,8.043681973,6.297040367,10.56697589,NaN,7.0923063,7.954400677,7.565050748,6.401174931,7.458557929,,,8.080539217,16,12.6,15.6,,19.2,9.5,19.1,11.7,19.4,,,9.7,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738199.2292,2/12/21 5:30,8.291734,5.920093336,10.74560274,NaN,7.109876493,7.885094912,7.594874462,6.489990979,7.465649661,,,7.382871524,15.7,12.5,15.5,,19.1,9.8,19,11.7,19.4,,,9.9,1,1,1,,1,1,1,1,1,,,4,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738199.25,2/12/21 6:00,8.253243622,5.918947103,10.60690992,NaN,7.094134392,7.831356327,7.48771124,6.252388015,7.402823962,,,7.83845536,15.9,12.7,15.5,,19.4,9.6,19.4,11.8,19.7,,,9.7,1,4,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738199.2708,2/12/21 6:29,8.180673722,6.296628573,10.62547722,NaN,7.077813399,7.959434075,7.52251935,6.394539297,7.472691839,,,8.021362114,15.7,12.5,15.5,,19.4,9.6,19.4,11.7,19.7,,,9.8,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738199.2917,2/12/21 7:00,8.15854108,6.294108213,10.65086778,NaN,7.094437008,8.078890203,7.528250216,6.431542519,7.461283074,,,8.173858406,15.9,12.7,15.7,,19.3,9.7,19.3,11.7,19.6,,,9.8,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738199.3125,2/12/21 7:30,8.109286063,6.097361272,10.82375346,NaN,7.143315117,8.064253426,7.533910273,6.372683311,7.450786617,,,8.024713585,16,12.6,15.7,,19.2,9.6,19.1,11.9,19.5,,,9.8,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738199.3333,2/12/21 7:59,8.22906727,6.174228094,10.73305883,NaN,7.121651216,8.090651794,7.576789528,6.297719407,7.447662969,,,8.236280648,16,12.6,15.7,,19.1,9.6,19.1,11.8,19.4,,,9.8,1,4,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738199.3542,2/12/21 8:30,8.216500684,5.830804207,10.6925729,NaN,7.129029764,8.211713899,7.657774568,6.47953455,7.555062536,,,7.638366286,16.1,12.6,15.7,,19.3,9.7,19,11.8,19.5,,,10,1,4,1,,1,1,1,1,1,,,4,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738199.375,2/12/21 9:00,8.158472339,4.521619339,10.74015412,NaN,7.153231305,7.088701008,7.505456905,5.33344171,7.516700301,,,7.284835692,15.9,12,15.6,,19.2,9.7,19.2,11.5,19.5,,,9.9,1,4,1,,1,4,1,1,1,,,1,,1,1,1,,1,1,4,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738199.3958,2/12/21 9:29,8.278632433,4.813418548,10.53721268,NaN,7.048432671,7.041599975,7.494254494,5.298653708,7.423135801,,,7.325156656,16,12,15.6,,19.9,9.7,20,11.4,20.2,,,9.8,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738199.4167,2/12/21 10:00,8.022102413,4.834911448,10.44945241,NaN,7.097357642,7.027696188,7.499742329,5.344056676,7.437515593,,,7.221170792,16.3,12.2,16,,19.8,9.7,19.9,11.6,20.2,,,10,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738199.4375,2/12/21 10:30,8.167838819,4.60885742,10.69824706,NaN,7.077771611,7.223093425,7.47854871,5.360730683,7.420665986,,,7.428963952,16,12.2,15.7,,19.7,9.9,19.6,11.6,20,,,10.1,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,1
738199.4583,2/12/21 10:59,8.29335257,4.72110681,10.9401592,NaN,7.038701537,7.268987502,7.536784163,5.454898457,7.562692347,,,7.428963952,16,12.2,15.8,,20,9.9,19.9,11.5,20.2,,,10.1,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738199.4792,2/12/21 11:30,8.137070392,4.767062648,10.38070698,NaN,7.132150294,7.717555968,7.588244156,5.355700849,7.462750083,,,7.580882749,16.1,12.8,15.8,,19.5,9.8,19.5,12,19.9,,,10.2,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738199.5,2/12/21 12:00,8.181774451,4.796795534,10.87690046,NaN,7.040374132,7.566090546,7.489648681,5.406052984,7.417221009,,,7.691074211,15.8,12.2,15.6,,19.7,10.3,19.7,11.6,20.1,,,10.1,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738199.5208,2/12/21 12:29,8.041350804,4.847988364,10.72847437,NaN,7.076339181,7.476726314,7.546499537,5.600549933,7.392952188,,,7.960336684,16.1,12.4,15.8,,19.6,9.8,19.5,11.7,19.9,,,10.3,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738199.5417,2/12/21 13:00,8.168890459,4.704827083,10.63211763,NaN,7.082051656,7.296406312,7.525366788,5.437211889,7.37748303,,,7.724893439,15.9,12.4,15.8,,19.6,10.3,19.6,11.7,20,,,10.2,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738199.5625,2/12/21 13:30,8.052525866,4.862973099,10.8572617,NaN,7.046666293,7.245589973,7.483171665,5.510153134,7.524469127,,,7.41354933,15.8,12,15.7,,19.7,10,19.7,11.5,20,,,10.3,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738199.5833,2/12/21 13:59,7.947030245,4.692401431,10.75992863,NaN,7.078667444,7.284763972,7.559665863,5.613397119,7.483582572,,,7.64831511,16.2,12.3,16.1,,19.7,10.3,19.7,11.7,20.1,,,10.3,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738199.6042,2/12/21 14:30,8.147864777,4.528244249,11.02444909,NaN,7.076847339,7.036376912,7.47847174,5.3984951,7.389355338,,,7.710750734,15.8,12.1,16.2,,19.7,10.3,19.8,11.6,20,,,10.4,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738199.625,2/12/21 15:00,8.223738748,4.580278714,10.79772173,NaN,7.049254256,7.130820415,7.48032064,5.320049773,7.375302128,,,7.613953524,16,12.2,16.2,,19.7,10.1,19.7,11.6,20.1,,,10.2,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738199.6458,2/12/21 15:29,7.98802768,4.626149233,10.4561626,NaN,7.060595767,7.122656771,7.528068296,5.5473575,7.472855187,,,7.536252053,16.5,12.3,16.5,,19.9,10.2,20,11.8,20.3,,,10.4,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738199.6667,2/12/21 16:00,8.166619128,4.525354316,10.65159323,NaN,7.064184808,7.031171976,7.54607195,5.291739751,7.406365437,,,7.434543079,16,12,16.3,,19.7,10,19.7,11.5,20.1,,,10.4,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738199.6875,2/12/21 16:30,8.26814559,4.600972084,10.62770493,NaN,7.026680737,6.988740201,7.487366716,5.298984361,7.393610431,,,7.520841778,16.1,12.3,16.5,,20,10,19.9,11.6,20.4,,,10.5,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738199.7083,2/12/21 16:59,8.145892017,4.52300756,10.82560489,NaN,7.072008526,6.801431634,7.508786663,5.244125701,7.417538336,,,7.102572866,16,12,16,,19.6,10,19.5,11.5,19.8,,,9.9,1,1,1,,1,1,1,1,1,,,1,,1,1,4,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738199.7292,2/12/21 17:30,8.221916836,4.464337093,10.53800557,NaN,7.064590066,6.81642577,7.383970318,5.4523868,7.485622403,,,6.863467405,16,11.9,15.7,,19.7,9.8,19.8,11.3,20.1,,,9.9,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738199.75,2/12/21 18:00,8.10514611,4.582444926,10.590944,NaN,7.056278725,6.714413985,7.411025759,5.202824562,7.428210805,,,6.869053402,16.1,12,15.7,,19.7,9.6,19.5,11.5,20,,,9.8,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738199.7708,2/12/21 18:29,8.097193325,4.683892521,10.64278207,NaN,7.076232339,6.682514273,7.360693795,5.211790625,7.488731997,,,6.706877955,15.9,12,15.5,,19.6,9.7,19.3,11.3,20,,,9.9,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738199.7917,2/12/21 19:00,8.290906194,4.636129548,10.81353996,NaN,7.071443901,6.588597712,7.223537061,5.143388362,7.411129749,,,6.669316081,15.9,11.7,15.7,,19.7,9.6,19.4,11.2,20.1,,,9.8,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738199.8125,2/12/21 19:30,8.242955347,4.471884129,10.48232208,NaN,7.033911335,6.468663263,7.2253364,5.116226371,7.443850176,,,6.571518839,15.9,11.8,15.7,,19.7,9.7,18.9,11.3,19.9,,,10,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738199.8333,2/12/21 19:59,8.207131135,4.622925696,11.00945199,NaN,7.048588209,6.426260772,7.082653737,4.994330795,7.375323302,,,6.45383082,16.2,11.9,15.6,,19.8,9.8,19.1,11.3,20.1,,,9.7,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738199.8542,2/12/21 20:30,8.09086913,4.520295114,11.01652171,NaN,7.049951015,6.388540185,7.234384106,5.067664368,7.436787999,,,6.548238754,15.9,12.1,15.7,,19.7,9.9,18.9,11.3,20,,,9.8,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738199.875,2/12/21 21:00,8.264260898,4.72862659,10.60324093,NaN,7.042285136,6.439253403,7.124116863,5.155267051,7.410596798,,,6.794706155,15.6,11.9,15.4,,19.6,9.6,19.1,11.4,20,,,9.8,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738199.8958,2/12/21 21:29,7.974130313,4.582295899,10.73408458,NaN,7.020154638,6.461450999,7.121083326,5.151613512,7.403004275,,,6.583574889,15.8,11.8,15.4,,19.6,9.7,19.1,11.1,19.9,,,9.9,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738199.9167,2/12/21 22:00,8.191553181,4.411090462,10.86426992,NaN,7.080622448,6.581993412,7.210669141,5.076858356,7.42208128,,,6.623297331,16.1,12,15.6,,19.5,9.5,19.2,11.4,19.9,,,9.7,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738199.9375,2/12/21 22:30,8.09483188,4.80969137,10.72822861,NaN,7.02573508,6.568427097,7.262772852,5.20412603,7.470969497,,,6.693979256,15.6,11.8,15.5,,19.7,9.6,19,11.3,20,,,9.7,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738199.9583,2/12/21 22:59,8.143513621,4.675041454,10.70185565,NaN,7.060256782,6.632665436,7.364211937,5.207152724,7.446415347,,,6.651995814,16,11.8,15.5,,19.5,9.5,19.1,11.1,19.8,,,9.8,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738199.9792,2/12/21 23:30,8.060128387,4.736459967,10.66513916,NaN,7.06681543,6.580579203,7.342077942,5.175044559,7.47224704,,,6.748451369,15.7,11.9,15.6,,19.7,9.7,19.7,11.2,20.1,,,9.9,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738200,2/13/21 0:00,8.073062054,4.806077648,10.69191375,NaN,7.120219182,6.680918066,7.387040096,5.243926615,7.482117529,,,6.727419514,16.1,12.2,15.6,,19.5,9.6,19.4,11.4,19.9,,,9.7,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738200.0208,2/13/21 0:29,8.134724228,4.7091421,10.69348105,NaN,7.104153663,6.701495008,7.441341112,5.364826935,7.427949176,,,6.831632965,16,12.2,15.6,,19.6,9.5,19.8,11.7,20,,,9.8,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738200.0417,2/13/21 1:00,8.225683652,4.691612646,10.83003532,NaN,7.037779733,6.594782688,7.501520394,4.985183007,7.529637581,,,6.741290451,15.7,11.9,15.6,,19.8,9.9,19.9,11.2,20.1,,,9.8,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738200.0625,2/13/21 1:30,8.026522294,4.728448643,10.72329006,NaN,7.108747861,6.696539637,7.490181915,5.267581164,7.446708695,,,6.789787199,16.1,12.1,15.7,,19.6,9.6,19.7,11.3,20,,,9.8,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738200.0833,2/13/21 1:59,8.193892993,4.725171849,10.57446663,NaN,7.058481194,6.642104764,7.485632443,5.198188904,7.445216285,,,6.792350599,15.7,12.2,15.6,,19.8,9.7,19.8,11.3,20.2,,,9.8,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738200.1042,2/13/21 2:30,8.190750179,4.863708526,10.54028581,NaN,7.055965895,6.744574509,7.431170683,5.156388664,7.486193487,,,6.951073527,15.9,12,15.6,,19.7,9.5,19.7,11.2,20,,,9.8,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738200.125,2/13/21 3:00,8.201335075,4.799354698,10.63077395,NaN,7.072453491,6.918712903,7.488774177,5.212079033,7.433365607,,,6.914955741,15.8,12.2,15.6,,19.7,9.3,19.7,11.2,20,,,9.7,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738200.1458,2/13/21 3:29,8.055848383,4.868559038,10.52566043,NaN,7.01751843,6.964644338,7.432352969,5.299358371,7.46615578,,,6.974589275,16,12,15.7,,19.9,9.5,19.9,11.2,20.1,,,9.7,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738200.1667,2/13/21 4:00,8.155322621,5.000426016,10.6357469,NaN,7.050164308,6.930883328,7.485073182,5.212387408,7.439390149,,,6.995560633,16.1,12.2,15.7,,19.7,9.5,19.6,11.4,20,,,9.8,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738200.1875,2/13/21 4:30,8.194943534,4.937261346,10.4595334,NaN,7.077217048,6.908550625,7.440894012,5.351589824,7.41441183,,,7.186982211,16.2,12.4,15.7,,19.7,9.7,19.8,11.3,20.1,,,9.7,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738200.2083,2/13/21 4:59,8.084769131,5.034066676,10.85757755,NaN,7.063676075,7.11212756,7.526354068,5.378842902,7.413924811,,,7.126441231,16.2,12.3,15.8,,19.8,9.5,19.8,11.5,20.1,,,9.8,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738200.2292,2/13/21 5:30,8.182710371,5.020540259,10.72959933,NaN,7.096726303,6.879519032,7.515715412,5.327732649,7.430664463,,,7.246373155,16.2,12.6,15.8,,19.7,9.6,19.6,11.6,20,,,9.9,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738200.25,2/13/21 6:00,8.201954954,5.077046846,10.83172029,NaN,7.066081901,6.985251671,7.436922099,5.336344492,7.421797163,,,7.110129504,15.8,12.3,15.7,,19.8,9.6,19.9,11.3,20.2,,,9.7,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738200.2708,2/13/21 6:29,8.252136124,5.179578445,10.64876253,NaN,7.06816837,7.120587721,7.486378179,5.341288958,7.445365194,,,7.261179138,15.9,12.3,15.8,,19.8,9.7,19.7,11.4,20,,,9.7,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738200.2917,2/13/21 7:00,8.105328708,5.02678294,10.37285518,NaN,7.062533485,7.081504677,7.46693229,5.349474502,7.443553555,,,7.380252426,16.1,12.2,15.8,,19.8,9.5,19.8,11.5,20.2,,,9.8,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738200.3125,2/13/21 7:30,8.09729438,5.21976102,10.77058673,NaN,7.076790461,7.205780964,7.463086517,5.49893018,7.457972891,,,7.386929389,16.1,12.5,15.9,,19.7,9.7,19.7,11.5,20,,,9.8,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738200.3333,2/13/21 7:59,7.997291338,5.130309776,10.69446445,NaN,7.084903948,7.194180796,7.618420567,5.577817752,7.525970839,,,7.634567862,16.1,12.2,15.6,,19.5,9.8,19.3,11.6,19.8,,,9.7,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738200.3542,2/13/21 8:30,8.156320819,4.894580606,10.70199421,NaN,7.053532017,7.27751305,7.484269852,5.376016395,7.502336714,,,7.527216216,15.7,12.1,15.5,,19.6,9.7,19.8,11.4,20,,,9.9,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
738200.375,2/13/21 9:00,8.246984185,5.174914185,10.60465239,NaN,7.070189861,7.20847146,7.501042471,5.679776865,7.465576795,,,7.463744774,15.8,12.3,15.6,,19.5,9.7,19.6,11.4,19.8,,,9.8,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,0,0,0,,0,0,0,0,0,,,0
