POP,TIMESTEP,SITE,TRT,pSurv,Ind,Deaths,AveInitialWt,WtStdev,WtSterr
N,54,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,55,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,56,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,57,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,58,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,59,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,60,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,61,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,62,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,63,VD,SC,94.4444444,17,1,13.89607059,9.150846424,2.219406257
N,64,VD,SC,94.4444444,17,1,13.89607059,9.150846424,2.219406257
N,65,VD,SC,94.4444444,17,1,13.89607059,9.150846424,2.219406257
N,66,VD,SC,94.4444444,17,1,13.89607059,9.150846424,2.219406257
N,67,VD,SC,94.4444444,17,1,13.89607059,9.150846424,2.219406257
N,68,VD,SC,94.4444444,17,1,13.89607059,9.150846424,2.219406257
N,69,VD,SC,94.4444444,17,1,13.89607059,9.150846424,2.219406257
N,70,VD,SC,88.8888889,16,2,12.56811875,7.572528372,1.893132093
N,71,VD,SC,88.8888889,16,2,12.56811875,7.572528372,1.893132093
N,72,VD,SC,88.8888889,16,2,12.56811875,7.572528372,1.893132093
N,73,VD,SC,88.8888889,16,2,12.56811875,7.572528372,1.893132093
N,74,VD,SC,88.8888889,16,2,12.56811875,7.572528372,1.893132093
N,75,VD,SC,88.8888889,16,2,12.56811875,7.572528372,1.893132093
N,76,VD,SC,88.8888889,16,2,12.56811875,7.572528372,1.893132093
N,77,VD,SC,88.8888889,16,2,12.56811875,7.572528372,1.893132093
N,78,VD,SC,88.8888889,16,2,12.56811875,7.572528372,1.893132093
N,79,VD,SC,88.8888889,16,2,12.56811875,7.572528372,1.893132093
N,80,VD,SC,88.8888889,16,2,12.56811875,7.572528372,1.893132093
N,81,VD,SC,88.8888889,16,2,12.56811875,7.572528372,1.893132093
N,82,VD,SC,88.8888889,16,2,12.56811875,7.572528372,1.893132093
N,83,VD,SC,88.8888889,16,2,12.56811875,7.572528372,1.893132093
N,84,VD,SC,88.8888889,16,2,12.56811875,7.572528372,1.893132093
N,85,VD,SC,88.8888889,16,2,12.56811875,7.572528372,1.893132093
N,86,VD,SC,88.8888889,16,2,12.56811875,7.572528372,1.893132093
N,87,VD,SC,88.8888889,16,2,12.56811875,7.572528372,1.893132093
N,1,VD,SF,100,18,0,16.72312222,11.84235453,2.791269732
N,2,VD,SF,100,18,0,16.72312222,11.84235453,2.791269732
N,3,VD,SF,100,18,0,16.72312222,11.84235453,2.791269732
N,4,VD,SF,100,18,0,16.72312222,11.84235453,2.791269732
N,5,VD,SF,100,18,0,16.72312222,11.84235453,2.791269732
N,6,VD,SF,100,18,0,16.72312222,11.84235453,2.791269732
N,7,VD,SF,100,18,0,16.72312222,11.84235453,2.791269732
N,8,VD,SF,100,18,0,16.72312222,11.84235453,2.791269732
N,9,VD,SF,100,18,0,16.72312222,11.84235453,2.791269732
N,10,VD,SF,100,18,0,16.72312222,11.84235453,2.791269732
N,11,VD,SF,100,18,0,16.72312222,11.84235453,2.791269732
N,12,VD,SF,100,18,0,16.72312222,11.84235453,2.791269732
N,13,VD,SF,100,18,0,16.72312222,11.84235453,2.791269732
N,14,VD,SF,100,18,0,16.72312222,11.84235453,2.791269732
N,15,VD,SF,94.4444444,17,1,15.42477059,10.80588307,2.620811605
N,16,VD,SF,94.4444444,17,1,15.42477059,10.80588307,2.620811605
N,17,VD,SF,94.4444444,17,1,15.42477059,10.80588307,2.620811605
N,18,VD,SF,94.4444444,17,1,15.42477059,10.80588307,2.620811605
N,19,VD,SF,94.4444444,17,1,15.42477059,10.80588307,2.620811605
N,20,VD,SF,94.4444444,17,1,15.42477059,10.80588307,2.620811605
N,21,VD,SF,94.4444444,17,1,15.42477059,10.80588307,2.620811605
N,22,VD,SF,94.4444444,17,1,15.42477059,10.80588307,2.620811605
N,23,VD,SF,94.4444444,17,1,15.42477059,10.80588307,2.620811605
N,24,VD,SF,94.4444444,17,1,15.42477059,10.80588307,2.620811605
N,25,VD,SF,94.4444444,17,1,15.42477059,10.80588307,2.620811605
N,26,VD,SF,94.4444444,17,1,15.42477059,10.80588307,2.620811605
N,27,VD,SF,94.4444444,17,1,15.42477059,10.80588307,2.620811605
N,28,VD,SF,94.4444444,17,1,15.42477059,10.80588307,2.620811605
N,29,VD,SF,94.4444444,17,1,15.42477059,10.80588307,2.620811605
N,30,VD,SF,94.4444444,17,1,15.42477059,10.80588307,2.620811605
N,31,VD,SF,94.4444444,17,1,15.42477059,10.80588307,2.620811605
N,32,VD,SF,94.4444444,17,1,15.42477059,10.80588307,2.620811605
N,33,VD,SF,94.4444444,17,1,15.42477059,10.80588307,2.620811605
N,34,VD,SF,94.4444444,17,1,15.42477059,10.80588307,2.620811605
N,35,VD,SF,94.4444444,17,1,15.42477059,10.80588307,2.620811605
N,36,VD,SF,94.4444444,17,1,15.42477059,10.80588307,2.620811605
N,37,VD,SF,94.4444444,17,1,15.42477059,10.80588307,2.620811605
N,38,VD,SF,94.4444444,17,1,15.42477059,10.80588307,2.620811605
N,39,VD,SF,94.4444444,17,1,15.42477059,10.80588307,2.620811605
N,40,VD,SF,94.4444444,17,1,15.42477059,10.80588307,2.620811605
N,41,VD,SF,94.4444444,17,1,15.42477059,10.80588307,2.620811605
N,42,VD,SF,94.4444444,17,1,15.42477059,10.80588307,2.620811605
N,43,VD,SF,94.4444444,17,1,15.42477059,10.80588307,2.620811605
N,44,VD,SF,94.4444444,17,1,15.42477059,10.80588307,2.620811605
N,45,VD,SF,94.4444444,17,1,15.42477059,10.80588307,2.620811605
N,46,VD,SF,94.4444444,17,1,15.42477059,10.80588307,2.620811605
N,47,VD,SF,94.4444444,17,1,15.42477059,10.80588307,2.620811605
N,48,VD,SF,94.4444444,17,1,15.42477059,10.80588307,2.620811605
N,49,VD,SF,88.8888889,16,2,14.77495,10.81177499,2.702943746
N,50,VD,SF,88.8888889,16,2,14.77495,10.81177499,2.702943746
N,51,VD,SF,88.8888889,16,2,14.77495,10.81177499,2.702943746
N,52,VD,SF,88.8888889,16,2,14.77495,10.81177499,2.702943746
N,53,VD,SF,88.8888889,16,2,14.77495,10.81177499,2.702943746
N,54,VD,SF,88.8888889,16,2,14.77495,10.81177499,2.702943746
N,55,VD,SF,88.8888889,16,2,14.77495,10.81177499,2.702943746
N,56,VD,SF,88.8888889,16,2,14.77495,10.81177499,2.702943746
N,57,VD,SF,88.8888889,16,2,14.77495,10.81177499,2.702943746
N,58,VD,SF,88.8888889,16,2,14.77495,10.81177499,2.702943746
N,59,VD,SF,88.8888889,16,2,14.77495,10.81177499,2.702943746
N,60,VD,SF,88.8888889,16,2,14.77495,10.81177499,2.702943746
N,61,VD,SF,88.8888889,16,2,14.77495,10.81177499,2.702943746
N,62,VD,SF,88.8888889,16,2,14.77495,10.81177499,2.702943746
N,63,VD,SF,88.8888889,16,2,14.77495,10.81177499,2.702943746
N,64,VD,SF,88.8888889,16,2,14.77495,10.81177499,2.702943746
N,65,VD,SF,83.3333333,15,3,13.30062,9.379847041,2.421866092
N,66,VD,SF,83.3333333,15,3,13.30062,9.379847041,2.421866092
N,67,VD,SF,83.3333333,15,3,13.30062,9.379847041,2.421866092
N,68,VD,SF,83.3333333,15,3,13.30062,9.379847041,2.421866092
N,69,VD,SF,77.7777778,14,4,13.50143571,9.700407475,2.592542949
N,70,VD,SF,77.7777778,14,4,13.50143571,9.700407475,2.592542949
N,71,VD,SF,77.7777778,14,4,13.50143571,9.700407475,2.592542949
N,72,VD,SF,77.7777778,14,4,13.50143571,9.700407475,2.592542949
N,73,VD,SF,77.7777778,14,4,13.50143571,9.700407475,2.592542949
N,74,VD,SF,77.7777778,14,4,13.50143571,9.700407475,2.592542949
N,75,VD,SF,77.7777778,14,4,13.50143571,9.700407475,2.592542949
N,76,VD,SF,77.7777778,14,4,13.50143571,9.700407475,2.592542949
N,77,VD,SF,77.7777778,14,4,13.50143571,9.700407475,2.592542949
N,78,VD,SF,77.7777778,14,4,13.50143571,9.700407475,2.592542949
N,79,VD,SF,77.7777778,14,4,13.50143571,9.700407475,2.592542949
N,80,VD,SF,77.7777778,14,4,13.50143571,9.700407475,2.592542949
N,81,VD,SF,77.7777778,14,4,13.50143571,9.700407475,2.592542949
N,82,VD,SF,77.7777778,14,4,13.50143571,9.700407475,2.592542949
N,83,VD,SF,77.7777778,14,4,13.50143571,9.700407475,2.592542949
N,84,VD,SF,77.7777778,14,4,13.50143571,9.700407475,2.592542949
N,85,VD,SF,77.7777778,14,4,13.50143571,9.700407475,2.592542949
N,86,VD,SF,77.7777778,14,4,13.50143571,9.700407475,2.592542949
N,87,VD,SF,77.7777778,14,4,13.50143571,9.700407475,2.592542949
N,1,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,2,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,3,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,4,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,5,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,6,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,7,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,8,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,9,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,10,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,11,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,12,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,13,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,14,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,15,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,16,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,17,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,18,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,19,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,20,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,21,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,22,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,23,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,24,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,25,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,26,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,27,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,28,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,29,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,30,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,31,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,32,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,33,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,34,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,35,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,36,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,37,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,38,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,39,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,40,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,41,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,42,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,43,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,44,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,45,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,46,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,47,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,48,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,49,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,50,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,51,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,52,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,53,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,54,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,55,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,56,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,57,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,58,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,59,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,60,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,61,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,62,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,63,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,64,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,65,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,66,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,67,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,68,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,69,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,70,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,71,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,72,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,73,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,74,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,75,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,76,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,77,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,78,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,79,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,80,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,81,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,82,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,83,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,84,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,85,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,86,NO,NC,100,16,0,29.88115625,14.59165038,3.647912595
N,1,NO,NF,100,16,0,26.17474375,15.16066932,3.79016733
N,2,NO,NF,100,16,0,26.17474375,15.16066932,3.79016733
N,3,NO,NF,100,16,0,26.17474375,15.16066932,3.79016733
N,4,NO,NF,100,16,0,26.17474375,15.16066932,3.79016733
N,5,NO,NF,100,16,0,26.17474375,15.16066932,3.79016733
N,6,NO,NF,100,16,0,26.17474375,15.16066932,3.79016733
N,7,NO,NF,100,16,0,26.17474375,15.16066932,3.79016733
N,8,NO,NF,100,16,0,26.17474375,15.16066932,3.79016733
N,9,NO,NF,100,16,0,26.17474375,15.16066932,3.79016733
N,10,NO,NF,93.75,15,1,25.89064,15.64863487,4.04046015
N,11,NO,NF,93.75,15,1,25.89064,15.64863487,4.04046015
N,12,NO,NF,93.75,15,1,25.89064,15.64863487,4.04046015
N,13,NO,NF,93.75,15,1,25.89064,15.64863487,4.04046015
N,14,NO,NF,93.75,15,1,25.89064,15.64863487,4.04046015
N,15,NO,NF,93.75,15,1,25.89064,15.64863487,4.04046015
N,16,NO,NF,93.75,15,1,25.89064,15.64863487,4.04046015
N,17,NO,NF,93.75,15,1,25.89064,15.64863487,4.04046015
N,18,NO,NF,93.75,15,1,25.89064,15.64863487,4.04046015
N,19,NO,NF,93.75,15,1,25.89064,15.64863487,4.04046015
N,20,NO,NF,87.5,14,2,24.56653571,15.34258496,4.100478311
N,21,NO,NF,87.5,14,2,24.56653571,15.34258496,4.100478311
N,22,NO,NF,87.5,14,2,24.56653571,15.34258496,4.100478311
N,23,NO,NF,87.5,14,2,24.56653571,15.34258496,4.100478311
N,24,NO,NF,87.5,14,2,24.56653571,15.34258496,4.100478311
N,25,NO,NF,87.5,14,2,24.56653571,15.34258496,4.100478311
N,26,NO,NF,87.5,14,2,24.56653571,15.34258496,4.100478311
N,27,NO,NF,87.5,14,2,24.56653571,15.34258496,4.100478311
N,28,NO,NF,87.5,14,2,24.56653571,15.34258496,4.100478311
N,29,NO,NF,87.5,14,2,24.56653571,15.34258496,4.100478311
N,30,NO,NF,87.5,14,2,24.56653571,15.34258496,4.100478311
N,31,NO,NF,87.5,14,2,24.56653571,15.34258496,4.100478311
N,32,NO,NF,87.5,14,2,24.56653571,15.34258496,4.100478311
N,33,NO,NF,87.5,14,2,24.56653571,15.34258496,4.100478311
N,34,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,35,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,36,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,37,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,38,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,39,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,40,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,41,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,42,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,43,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,44,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,45,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,46,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,47,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,48,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,49,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,50,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,51,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,52,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,53,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,54,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,55,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,56,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,57,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,58,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,59,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,60,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,61,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,62,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,63,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,64,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,65,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,66,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,67,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,68,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,69,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,70,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,71,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,72,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,73,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,74,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,75,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,76,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,77,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,78,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,79,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,80,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,81,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,82,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,83,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,84,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,85,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,86,NO,NF,81.25,13,3,23.34628462,15.24558284,4.228363897
N,1,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,2,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,3,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,4,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,5,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,6,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,7,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,8,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,9,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,10,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,11,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,12,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,13,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,14,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,15,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,16,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,17,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,18,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,19,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,20,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,21,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,22,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,23,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,24,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,25,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,26,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,27,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,28,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,29,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,30,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,31,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,32,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,33,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,34,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,35,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,36,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,37,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,38,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,39,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,40,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,41,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,42,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,43,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,44,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,45,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,46,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,47,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,48,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,49,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,50,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,51,NO,SC,100,16,0,30.01025,17.52988116,4.38247029
N,52,NO,SC,93.75,15,1,30.13489333,18.13781049,4.683162532
N,53,NO,SC,93.75,15,1,30.13489333,18.13781049,4.683162532
N,54,NO,SC,93.75,15,1,30.13489333,18.13781049,4.683162532
N,55,NO,SC,93.75,15,1,30.13489333,18.13781049,4.683162532
N,56,NO,SC,93.75,15,1,30.13489333,18.13781049,4.683162532
N,57,NO,SC,93.75,15,1,30.13489333,18.13781049,4.683162532
N,58,NO,SC,93.75,15,1,30.13489333,18.13781049,4.683162532
N,59,NO,SC,93.75,15,1,30.13489333,18.13781049,4.683162532
N,60,NO,SC,93.75,15,1,30.13489333,18.13781049,4.683162532
N,61,NO,SC,93.75,15,1,30.13489333,18.13781049,4.683162532
N,62,NO,SC,93.75,15,1,30.13489333,18.13781049,4.683162532
N,63,NO,SC,93.75,15,1,30.13489333,18.13781049,4.683162532
N,64,NO,SC,87.5,14,2,29.16015714,18.41027961,4.920354192
N,65,NO,SC,87.5,14,2,29.16015714,18.41027961,4.920354192
N,66,NO,SC,87.5,14,2,29.16015714,18.41027961,4.920354192
N,67,NO,SC,87.5,14,2,29.16015714,18.41027961,4.920354192
N,68,NO,SC,87.5,14,2,29.16015714,18.41027961,4.920354192
N,69,NO,SC,81.25,13,3,28.30712308,18.87185674,5.234111319
N,70,NO,SC,81.25,13,3,28.30712308,18.87185674,5.234111319
N,71,NO,SC,81.25,13,3,28.30712308,18.87185674,5.234111319
N,72,NO,SC,81.25,13,3,28.30712308,18.87185674,5.234111319
N,73,NO,SC,81.25,13,3,28.30712308,18.87185674,5.234111319
N,74,NO,SC,81.25,13,3,28.30712308,18.87185674,5.234111319
N,75,NO,SC,81.25,13,3,28.30712308,18.87185674,5.234111319
N,76,NO,SC,81.25,13,3,28.30712308,18.87185674,5.234111319
N,77,NO,SC,81.25,13,3,28.30712308,18.87185674,5.234111319
N,78,NO,SC,81.25,13,3,28.30712308,18.87185674,5.234111319
N,79,NO,SC,81.25,13,3,28.30712308,18.87185674,5.234111319
N,80,NO,SC,81.25,13,3,28.30712308,18.87185674,5.234111319
N,81,NO,SC,81.25,13,3,28.30712308,18.87185674,5.234111319
N,82,NO,SC,81.25,13,3,28.30712308,18.87185674,5.234111319
N,83,NO,SC,81.25,13,3,28.30712308,18.87185674,5.234111319
N,84,NO,SC,81.25,13,3,28.30712308,18.87185674,5.234111319
N,85,NO,SC,81.25,13,3,28.30712308,18.87185674,5.234111319
N,86,NO,SC,81.25,13,3,28.30712308,18.87185674,5.234111319
N,1,NO,SF,100,16,0,24.63088125,16.82332121,4.205830301
N,2,NO,SF,100,16,0,24.63088125,16.82332121,4.205830301
N,3,NO,SF,100,16,0,24.63088125,16.82332121,4.205830301
N,4,NO,SF,100,16,0,24.63088125,16.82332121,4.205830301
N,5,NO,SF,100,16,0,24.63088125,16.82332121,4.205830301
N,6,NO,SF,100,16,0,24.63088125,16.82332121,4.205830301
N,7,NO,SF,100,16,0,24.63088125,16.82332121,4.205830301
N,8,NO,SF,100,16,0,24.63088125,16.82332121,4.205830301
N,9,NO,SF,100,16,0,24.63088125,16.82332121,4.205830301
N,10,NO,SF,100,16,0,24.63088125,16.82332121,4.205830301
N,11,NO,SF,100,16,0,24.63088125,16.82332121,4.205830301
N,12,NO,SF,100,16,0,24.63088125,16.82332121,4.205830301
N,13,NO,SF,100,16,0,24.63088125,16.82332121,4.205830301
N,14,NO,SF,100,16,0,24.63088125,16.82332121,4.205830301
N,15,NO,SF,100,16,0,24.63088125,16.82332121,4.205830301
