SDN,pH_1,pH_2,pH_3,pH_4,pH_5,pH_6,pH_7,pH_8,pH_9,pH_10,pH_11,pH_12,TC_1,TC_2,TC_3,TC_4,TC_5,TC_6,TC_7,TC_8,TC_9,TC_10,TC_11,TC_12,QF_pH_1,QF_pH_2,QF_pH_3,QF_pH_4,QF_pH_5,QF_pH_6,QF_pH_7,QF_pH_8,QF_pH_9,QF_pH_10,QF_pH_11,QF_pH_12,QF_TC_1,QF_TC_2,QF_TC_3,QF_TC_4,QF_TC_5,QF_TC_6,QF_TC_7,QF_TC_8,QF_TC_9,QF_TC_10,QF_TC_11,QF_TC_12
738226.833368056,7.88340416715889,7.54375114411458,7.890157793694,7.54377219035869,7.65032343996083,7.77680317792235,7.63665631824715,7.54396502347862,7.64404515626675,7.79295201875588,7.89444442386339,7.80570145119613,15.474695750978,12.9519468976866,15.6020085587329,12.8613573673384,18.425999060675,9.9527626228043,18.4799481563837,12.7485792586187,18.4754383322984,9.96141489922981,15.7415269144714,10.0168972258447,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738226.854201389,7.88886959066677,7.52557500003751,7.89180490737556,7.54431086079584,7.64902310031487,7.79283311593551,7.62192310036544,7.53386631275919,7.64776007334291,7.7960939149404,7.89737947878362,7.78997209250048,15.3966285199409,12.9172655243113,15.4325419642203,12.8314453810613,18.3985057335661,10.1132773171149,18.5191616524463,12.6754759718096,18.3991292237663,10.1241826298415,15.4388149870551,10.1500237649574,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738226.875034722,7.89965882558082,7.54009148838184,7.8871466163698,7.55140220947592,7.65624329070109,7.76708603489008,7.64118113956384,7.54757590714528,7.65492580243679,7.79221536041845,7.89350769769356,7.80393045352124,15.3650773606104,12.7624057903483,15.3387670235219,12.6884356973146,18.3380349648783,10.0430555230249,18.4299328955315,12.6098211742104,18.4631648488287,10.0503799532579,15.4177180237423,10.1066446742594,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738226.895868056,7.89218619611393,7.53274791182831,7.88870721193961,7.5098526374548,7.64885620155612,7.80633981100866,7.64026615689633,7.52006648683996,7.63148531750825,7.79730081074062,7.88420800856445,7.79405680424654,15.4680915406206,12.914597618664,15.533286515319,12.8251906644311,18.5598228265997,9.98117071330202,18.6631915576538,12.6901428046347,18.4800040911276,9.98119769031679,15.5981980772333,10.0424329755914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738226.916701389,7.89392203088887,7.55325390730756,7.87685481469096,7.54454133970937,7.6465445791279,7.78901773747503,7.64692478766353,7.52660664481657,7.64299057911865,7.79176628186022,7.89676537452004,7.79026407339417,15.5457035366416,13.0268162317495,15.5309418377824,12.8852550657371,18.6037084204439,9.98401381861548,18.6665860112456,12.7618387337617,18.523009876102,9.99080081475185,15.6339778222774,10.0334883166654,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738226.937534722,7.88918364347025,7.52789351941871,7.88654348833935,7.53954626748614,7.64059458919891,7.76852332169706,7.64610400013173,7.56686956192728,7.64573762790096,7.79744231392571,7.89373805821926,7.77878243419853,15.3493383799224,12.7922925425672,15.3771426392879,12.6377625273653,18.3860536788516,10.1044249919181,18.5027375586622,12.6167712209148,18.3915765270487,10.1132078950161,15.4021867096905,10.1332261433053,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738226.958368056,7.89024633861646,7.53914399212077,7.88721521533215,7.50817917696502,7.64086753839711,7.77225393929501,7.6426000457009,7.51884918455024,7.64791401534066,7.79660500770515,7.9030276460835,7.80433654547942,15.3920858345894,12.8661475444736,15.4577551882815,12.7133416916722,18.3824374555206,9.99936876067617,18.4686941921432,12.6288740527426,18.4403192939291,10.0054349837173,15.5339346273647,10.0592573914944,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738226.979201389,7.89392109267687,7.54893543625091,7.87364216997637,7.52701794601773,7.64533548261626,7.80775648643736,7.64031927022694,7.53429287260539,7.65309851350229,7.80167458303972,7.89337022004457,7.770567849448,15.4491196182753,12.9154166451935,15.4842126647524,12.8375749426631,18.4594363439606,9.96674130880411,18.5102692276484,12.682919309481,18.5088698187968,9.96543784550457,15.5791705064473,10.0118508223529,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738227.000034722,7.8892473128479,7.54397705014272,7.87899721632697,7.56808832022831,7.65644955596233,7.80911305389889,7.6520126988314,7.54396113916968,7.61648039773294,7.80420418904689,7.88086010434887,7.7789660348325,15.560469829425,12.9516836170963,15.5671444350508,12.8238428366952,18.589954672069,10.0842768073957,18.687888789206,12.7411803696947,18.4440652286442,10.0819733557354,15.5504251646145,10.1120117803811,1,1,1,1,1,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738227.020868056,7.89118749087939,7.55923797191428,7.89081693443281,7.57678856894254,7.64130811564133,7.76689681620506,7.6161572522736,7.52185381534875,7.61976156913439,7.78645384551661,7.88460855641804,7.80741047056399,15.4886974287248,12.9169936610461,15.5333821974787,12.7575876805433,18.5731600523592,10.0683182833723,18.643208038677,12.6111559493185,18.5158849115912,10.0760240362541,15.5172085592868,10.1124902492099,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738227.041701389,7.89938114211039,7.52709541552003,7.89397938048556,7.5369696884555,7.6523803805362,7.77937179581224,7.64991815740301,7.53101963159158,7.65715943404193,7.7978547847571,7.8879508075349,7.78402550786498,15.5918332478859,12.9613711063004,15.6486249559544,12.8302433488301,18.8173666100058,9.95698521659635,19.0742921542885,12.7368360102243,18.7847338171098,9.97213270496807,15.7092515532343,10.0218210699723,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738227.062534722,7.88909396966422,7.55323894694381,7.89734524244235,7.55928047725759,7.64675225761192,7.79875759091284,7.64868874999885,7.49805764392461,7.62593628032688,7.79185379539775,7.88691920452137,7.79642593947512,15.5898421890538,12.9451607272265,15.6737543558629,12.8343942424088,18.5681479310291,10.0414274319806,18.7601145445567,12.6432161893778,18.5444370148863,10.0402138486249,15.6773619239443,10.0786882880227,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738227.083368056,7.89501720442449,7.52364670379619,7.88497874949394,7.53266227346798,7.65406581854094,7.80058079726851,7.61859456737065,7.51250304349301,7.63603370542959,7.7794261816536,7.88492065902905,7.78547999994392,15.5249707013075,12.9088163373659,15.5122624507208,12.7669550424678,18.618754145642,10.0012199096385,18.5646333614701,12.6409720176796,18.5853160863761,10.0114478186216,15.5652176608728,10.0487189328423,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738227.104201389,7.88708780756757,7.53951782256918,7.89284686049631,7.5275347655734,7.6389531470761,7.79755696604878,7.66526953209718,7.51600735836329,7.6378506680583,7.78724538117164,7.8916285320358,7.80105166805086,15.6427086359818,12.9691945170584,15.7132809271438,12.7867985846688,18.7133782323064,9.89726399203331,18.885282496128,12.6623246603185,18.8041024948768,9.89861390145827,15.8049535797802,9.95618549773679,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738227.125034722,7.89430408275532,7.5351291953842,7.89135399259287,7.52027882813312,7.64229780451234,7.78186939110872,7.61391459427849,7.55916860899474,7.61664796199784,7.79456090966875,7.88119475228399,7.79281693918021,15.7016414607831,13.0004930131208,15.7044693087827,12.8814221638444,18.7419339442959,10.036128295562,18.6906848396459,12.7974591624314,18.5885143383549,10.0418567018961,15.7126389825004,10.0804217014496,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738227.145868056,7.89056769179516,7.53972102257007,7.90133113514908,7.54279677348525,7.6550699547868,7.7741346177038,7.65501457858649,7.51764410546035,7.65759759418053,7.78872493292641,7.89708007439054,7.79572627768468,15.5143845125461,12.9305831139705,15.5126762280211,12.81115876129,18.834340976108,10.0181970811961,18.9828532548154,12.6719758227478,18.8329009229273,10.0309615917836,15.5043425430871,10.0740128551788,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738227.166701389,7.88497442105367,7.54416821036972,7.88350547395271,7.54800457862228,7.65073768421618,7.75982978991861,7.61651921089476,7.54913215796281,7.62656789474301,7.79615542112551,7.8837113158222,7.79698236836694,15.6868522102586,13.0229735789908,15.7736862625002,12.9072992101029,18.7467334214004,10.0036844216649,18.7806015266317,12.7952272102782,18.6246458949134,10.013290632198,15.8527526302257,10.0285301583878,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738227.187534722,7.8821647862703,7.52165857621183,7.86976926337424,7.53384965651732,7.63926253438541,7.77933673254228,7.62318639307513,7.53265748476126,7.66235431320225,7.78714361816735,7.88717714879546,7.79170412999307,15.5337630559745,13.0331463892793,15.4814014564397,12.8930045308637,18.8702492808067,10.0846251984173,18.901599422203,12.7268983054385,18.9012516276888,10.0986018053332,15.5786485436845,10.1114897787104,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738227.208368056,7.87390772406775,7.53956734518897,7.88193442515629,7.52117572431886,7.65256975870374,7.77275056353654,7.63645311491686,7.52695366606132,7.61834411501536,7.77793157471607,7.88684263185402,7.80582150610863,15.6639495763823,13.1161858874916,15.7297889217766,12.8993394157054,18.8609534337817,9.99060101050112,18.9603321795259,12.8364768975418,18.7913113798513,10.0022247229593,15.9056812456317,10.0372383552142,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738227.229201389,7.86761973764355,7.53324968406548,7.88383122813025,7.5235721101963,7.64618085928369,7.80073522807449,7.64872812159987,7.51737708002634,7.64639653607,7.79535160061795,7.89063624713827,7.81080677182638,15.7337978459211,13.1683951272732,15.8325895537478,12.9608616831566,18.9042529631717,10.0601745964688,18.9919942171647,12.8254599684627,18.9442635729213,10.0711858243419,15.9035506808042,10.0877735126867,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738227.250034722,7.86355498096135,7.54655301981394,7.89390307983772,7.52639649324661,7.64260033130709,7.78290881078337,7.62404534956353,7.56642627387272,7.63126119426344,7.78560203813267,7.89605931539779,7.8094945362115,15.5324165721221,13.0603698262155,15.6265315121399,12.9069493148376,18.9496233260388,10.0431109879815,18.9779192814743,12.7613182465615,18.8920723697928,10.0554884745818,15.6299632085945,10.0935471626387,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738227.270868056,7.85458551694696,7.53113628055481,7.88264371893629,7.524814686116,7.64506860654345,7.76184451811079,7.6355959556398,7.56051903397123,7.63137706722313,7.78919629165022,7.8872693035616,7.77742500007301,15.7618231541012,13.1919295162663,15.9110014000685,13.042031056847,18.8964350691621,9.98722491234036,18.9437064107791,12.9574088081463,18.8693406293742,9.99895450798808,16.0387779039102,10.034349721032,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738227.291701389,7.86253926321641,7.55642786487497,7.88513148875376,7.52223702259457,7.65479627840676,7.78382140627315,7.65891517359059,7.51936271362939,7.64388624841364,7.7827892104075,7.89007330076689,7.77886068404843,15.5435182025949,13.1799370378038,15.6801898866414,12.9596449250597,18.964163773506,10.0666450009094,19.2272579250295,12.8359980142791,18.7820380973685,10.0822535948631,15.6834616679449,10.1014968729901,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738227.312534722,7.85927894253672,7.51144986581531,7.88744612602239,7.55655327550596,7.64956075203217,7.80076189435393,7.62329772807495,7.51440151873265,7.66078497377345,7.7836956482855,7.87880570964076,7.79190840805959,15.7787239474803,13.2182080318925,15.9962742504571,13.1358379367033,18.9660015742783,9.99723221346969,19.277333423039,12.9778675510203,18.9560240110033,10.0094545304506,16.03885926489,10.0456336637441,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738227.333368056,7.86179485174312,7.54908419681101,7.88813327000021,7.51989063893951,7.63295045973524,7.78222932973127,7.61866833782547,7.56194069278904,7.6396536661482,7.78378336973234,7.87927247147023,7.77851011089927,15.7259139144786,13.2564513286837,15.9240026671749,13.1504363861348,18.9343453752053,10.1157503279801,19.0514910216992,12.9623326582498,18.8620062465524,10.1232483206495,15.9000687464121,10.1534782561028,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738227.354201389,7.86157967300604,7.54691266540634,7.8856417946676,7.51238330025652,7.65176446392384,7.77136500373549,7.64265068808971,7.55814129277385,7.62429388973214,7.78771742964131,7.87385974143327,7.78578028129432,15.7463332094086,13.2908424295711,15.9382783464334,13.0944585128063,19.2732898226611,10.0750472317929,19.4192636240052,13.0274336118417,18.9691305102008,10.0830653116554,15.952174361573,10.1382634409206,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738227.375034722,7.85669552469846,7.52145377945334,7.87952319390831,7.52214782884415,7.65132606453208,7.7783011331734,7.62593997743877,7.54740357786196,7.65006422821444,7.80125031941393,7.86495794296284,7.77833516751778,15.8879593690679,13.3976773884377,16.1115858365838,13.2959760425445,19.3971945036979,10.0778662361606,19.4888479956077,13.2157462097441,19.2632423800632,10.0780320689503,16.1449720265267,10.1476196087182,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738227.395868056,7.85046323463646,7.54959774500096,7.87682763784657,7.55870593879011,7.65844615359615,7.79405381722528,7.60674947816742,7.56381814867344,7.66147706665604,7.80597758171642,7.86785060245414,7.8094927602838,15.7907333945821,13.2920182775624,15.965596939423,13.1727719530372,18.8556258723783,10.1836486201448,18.9839502749889,13.0229318819557,19.0579130016686,10.1769082267365,15.9256346511974,10.2462088493264,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738227.416701389,7.85227861226517,7.54150089809984,7.87764976528041,7.55468037752505,7.64621291837056,7.79444273462697,7.64990413266804,7.55253828588085,7.64021599992559,7.76472082663142,7.86352146937709,7.79938539797026,15.7583502961394,13.0244053067859,15.9576842247141,12.9114114289793,18.9450869400997,10.1199366018137,19.2118942872264,12.7568801944363,18.8772613475054,10.1192423262796,16.0237055612548,10.2097271630572,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738227.437534722,7.8522124999631,7.55616074950301,7.87180124994994,7.53160174985505,7.64513400024119,7.78327225059213,7.62872100034424,7.56138174909555,7.65756925017984,7.79244199921022,7.85561499990722,7.80032974979532,15.9242615006709,13.2119362514971,16.1566477498333,13.0924957522232,18.9776092554549,10.1300472504009,19.2206570122676,12.9754077516484,19.1307577528445,10.1145707506746,16.2673064976449,10.2520140005325,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738227.458368056,7.8423836616608,7.53646584675179,7.87047875380145,7.56022072328017,7.64708380011753,7.79360007707702,7.64284463074144,7.55440103052941,7.63259666195597,7.80202830796009,7.86150872311363,7.80003863094725,15.904598685737,13.237970092314,16.0501888683773,13.2365178289301,19.1056017103139,10.330679431295,19.470222338526,13.1173836742073,19.0004483429008,10.3186186007144,16.0377166659832,10.3751484001062,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738227.479201389,7.83025523264959,7.54349111627364,7.87004697666568,7.54381965140425,7.6512846744298,7.79584525566766,7.64339134886397,7.53728795377548,7.64544802334056,7.80442811627053,7.85539641857938,7.80058811624183,15.9032070015607,13.3044849781365,16.0763265367019,13.1396221885777,18.7766152322678,10.4377751390703,19.0930472776135,12.9573828871091,18.5972791635879,10.4646153251311,16.0818727008393,10.4338597671733,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738227.500034722,7.84751629338375,7.53730450610114,7.86259337835539,7.54689319276083,7.64923526245227,7.78966590340836,7.65604853261886,7.54130371040776,7.64290759471016,7.78651107698902,7.84776535131818,7.79125649446402,16.1459453458417,13.4653215653429,16.3238373604426,13.3581032179761,18.8568974338293,10.4727221486328,19.3350113540659,13.2429243904378,18.6165354333489,10.4906762065901,16.4186262904486,10.5139791368987,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738227.520868056,7.85582954834827,7.54036132124581,7.87085620069919,7.52022962594765,7.65248015786286,7.7902015404691,7.63756227050259,7.52223950277391,7.63378523223435,7.78302063747988,7.85249611984418,7.78618709607727,16.1242886681022,13.4490057059338,16.1722146798747,13.3454807091155,18.766952948575,10.5791389339883,19.1755306179967,13.1997643659514,18.402558165673,10.6270041348261,16.1483280596505,10.6965855140011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738227.541701389,7.87261751616113,7.54604524508942,7.87764842579985,7.56014854174869,7.6550553161203,7.79270971611131,7.64193230939274,7.57488729685914,7.65590906442824,7.78472730954335,7.86227209020924,7.78878248380818,15.9799721682118,13.4317647297078,16.0105346457357,13.2812106264917,18.9286807041281,10.4912931674409,19.2791165672899,13.1988958461905,18.6369763868157,10.5309363739045,15.9567912779556,10.6911822836189,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738227.562534722,7.88044497435377,7.53599570457391,7.87322188108263,7.53896528984701,7.65468420230294,7.77343239889898,7.65149808704626,7.53851364324788,7.6605743023304,7.79458113772656,7.85940120569455,7.80270033061482,16.1844923594093,13.4804264385758,16.3026582546179,13.3892000928204,18.8807052412992,10.4065326641223,19.2592265957281,13.2874690833116,18.2621752189124,10.4407243301158,16.3406819693275,10.6212559243731,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1
738227.583368056,8.02497622227262,7.56263755559362,7.88434622224579,7.53910855540852,7.65120199999665,7.78941511105451,7.64509155567443,7.55741455579212,7.67149133342193,7.80456333351361,7.85846766672131,7.77937444430557,15.1364795519,13.489649332559,16.1446212185001,13.3197337769102,18.8327701092809,10.4836767789888,19.2950653333936,13.2583712214111,17.6075014433126,10.5323366678659,16.0233898844889,10.7079543343891,4,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1
738227.604201389,8.04430318544543,7.53535098830152,7.89165051356373,7.55823562563554,7.65501257915559,7.79645682619189,7.64412206943109,7.53220032037731,7.66441918927923,7.78695942854055,7.87036681085805,7.79586908879717,15.0035240955473,13.2948062472837,16.0303849870701,13.139382575735,18.7321481088048,10.4490578876727,19.1975305408924,13.0398790543555,17.4303595486769,10.477799644356,15.930569878461,10.6865539996887,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738227.625034722,8.08535135101207,7.54703637381378,7.88164455331522,7.54752120605784,7.64945304194354,7.79581748107881,7.65024212591451,7.53764812976768,7.65736963743937,7.79241009931434,7.87384378231336,7.79134084354097,15.1069181284091,13.2499315467322,16.1668395333254,13.1211065960429,18.4922484594004,10.3630003276998,19.0334988366042,13.0208596305135,17.4135567528447,10.3499495604854,16.2097543127776,10.594150342941,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738227.645868056,8.0234258747416,7.55190506280707,7.89373437511749,7.55725243775624,7.65706162509044,7.80620537499514,7.63975031244409,7.53963637423417,7.6667008132733,7.79216249960289,7.87618899970226,7.80570993743692,15.0887156920376,13.3471035063328,16.1666636926529,13.2647390687866,18.4560637390983,10.2829173763813,19.0216941714365,13.150438317732,17.4232293099964,10.2838823767087,16.1990435692672,10.5290566264002,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738227.666701389,8.07266990710457,7.53413806981852,7.8939061162425,7.54669676721619,7.65419206966461,7.80651044199951,7.64294809308454,7.55133144221565,7.65030758140569,7.79197827867809,7.88101693034767,7.79229104683496,15.1072009041843,13.2417544387681,16.0684660655015,13.1366908802273,18.317807410093,10.4209847916267,19.0012871334117,13.0550394862146,17.3413839261551,10.4393920472689,16.0819679506737,10.6592297449179,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
